artist,title,verse
Gravity,King Groove,"Sajawat hai sitaron ki yeh mahal hai
Bade shauk, bade karte plans hai
Zulm bohot tujhe beta sehne hai
Dekhke mujhe bande saare sehme hai
You might also like
Flow jaise flu, sick!
Low key, I'm loaded no full clip
Bachpan mai na the hum cool kids
Ab moshpit mai karta King Groove, bitch!
Flow jaise flu, sick!
Low key, I'm loaded no full clip
Bachpan mai na the hum cool kids
Ab moshpit mai karta King Groove, bitch!"
Gravity,King Groove,"Napasand hai mujhe fake rumours
Escapin' the trap like I hate future
Gurudakshina mai jaan teri bheth lunga
Itna khunkhaar, John Cena ko bhi dekh lunga
Teri laash pe hai sandal fir nikle sparks
Thanda dimaag, zabaan se par nikle aag
Tu chalta piche piche jaise bhedchaal
Tere best bars freestyle kiye pichchle saal
Hip Hop ka mai John Coltrane
Mic pe aawaz laati jaan, soul train
Do this for the love, not much for the fame
Fir bhi rock karu chains, new Big Daddy Kane
Log kitna bhi keh mujhe padta na farak
Life is a bitch meri badh chuki tharak
Loyal to the game jaise khaaya maine namak
Chamak damak hai badhani, mila zindagi mai 1UP
Sajawat hai sitaron ki yeh mahal hai
Bade shauk, bade karte plans hai
Zulm bohot tujhe beta sehne hai
Dekhke mujhe bande saare sehme hai"
Gravity,King Groove,"Flow jaise flu, sick!
Low key, I'm loaded no full clip
Bachpan mai na the hum cool kids
Ab moshpit mai karta King Groove, bitch!
An, an, aanh
Flow jaise flu, sick!
Low key, I'm loaded no full clip
Bachpan mai na the hum cool kids
Ab moshpit mai karta King Groove, bitch!"
Gravity,SIM SIM,"Alag duniya se, mazboot meri buniyaade
Yeh karte whine poora time, peeke baithe Sula yeh
Crowd cheekhe Bumaye, KO padta ghumake
Yaar mere bhai, yaad rakhte mujhko dua mai
Par mai toh naastik, berehemi bharke, yeh kaala Swastik
Dhunn pe Reko jaise Timbo toh banane classics
Hai meri jagah, yeh Circle Kurukshetra
Radar mai jo aaya, headshot, gire face first
Nayi peshkash, andaz hai purana, King Grav
Kingpin, hai mahaan yeh afsana
Jo baje zyada usko taal pe bithata
Shor sharaba, hahakaar bhi hai zyada
Mai raja, tu hai pyada, leta jung na dilasa
Dekhi zindagi mai haar shatranj se bhi zyada
Tabhi toh jeetu mai jaise yeh lottery
I'm going nuts, while you tryna get off deez!"
Gravity,SIM SIM,"Paiso ki karunga baarish rimjhim
Khazana jaaye khul simsim
Maarunga hathodi se, na ding ding
97' Hov, Big Pimpin!"
Gravity,SIM SIM,"Everyday, I be workin' on my flex game like physiotherapy
Cruise control, my pen named Penelope
She telling me the target on my back looking Kennedy
While I'm merrily makin' money off melodies! (Shah Rule!)
Stuntin' is a remedy, insecure rapper not in my pedigree
All I got is gigs and love bites and memory
When I walk into any room, I don't got to make an intro
The drums start, the lights come on, 20th Century
Faxx! They hate it when I speak in all caps
A reminder that everything that they say is all cap!
New era, my old headache was selling all caps
This a one man ship, the ICEBERG is all caps
Aye aye! Might turn a road jeweller, giving me side eye
This Italian cut, 24 karats from my Dubai guy
Many coloured currencies, stacking it just like tie dye
Collect crypto for my kids until I die, that's a billionaire bye bye!
You might also like
Paiso ki karunga baarish rimjhim
Khazana jaaye khul beta, simsim
Maarunga hathodi se, na ding ding
97' Hov, Big Pimpin!"
Gravity,SIM SIM,"Tum sab mockery, shapeshift, no pottery
Dinner pe hai beat, khaata clean bina crockery
400 Degrees, na hai BA, na hi doctory
Yeh lava nikle bahar depending on what you offer me
Kamata cash money, par na flows mere juvenile
Tryna pimp a butterfly, I'm like Dolemite
Hip Hop God, ain't nobody here cold as I
And you motherfuckers dare ask, who am I?"
Gravity,SIM SIM,"Paiso ki karunga baarish rimjhim
Khazana jaaye khul beta, simsim
Maarunga hathodi se, na ding ding
97' Hov, Big Pimpin!"
Gravity,Laapata,"Teri aakhon mein hum doobe
Doobenge hum bina koode
Mai thehra laapata
Tanhaai mein hum jhoome
Tasveerein teri choome
Kya kehna? Na pata
Teri aakhon mein hum doobe
Doobenge hum bina koode
Mai thehra laapata
Hai din mere adhoore
Galiyan teri ghoome
Par tera na pata"
Gravity,Laapata,"Kaha gayi meri raatein jo yaadon mai teri bitaadi, kya lauta sakegi tu woh?
Jo zakhmo pe marham mai tere hi haathon se chaahu, kya pohcha sakegi tu woh?
Dil mera pyaasa tu paani pila de, hai sukha gala mera, ab toh de chhod
Arso se jo maine khoja tha tujhme mila par tu hi nahi toh hai shokh
Hai raatein viraan, na taare dikhe
Tu aur teri yaadein bas cheere mujhe
Hai dil yeh naraz, raazi na zehen
Ashkon ki baarish aur bheega hu mai"
Gravity,Laapata,"Rishte bane, woh toot ke choor
Lamhe bane, woh bhoolte tum
Kaun hu mai? Kya mera kasoor?
You might also like
Teri aakhon mein hum doobe
Doobenge hum bina koode
Mai thehra laapata
Tanhaai mein hum jhoome
Tasveerein teri choome
Kya kehna? Na pata
Teri aakhon mein hum doobe
Doobenge hum bina koode
Mai thehra laapata
Hai din mere adhoore
Galiyan teri ghoome
Par tera na pata"
Gravity,Laapata,"Ghuma teri galiyon mein, dhundhu teri parchchaiyan
Mai karu kaise zaaya jo dil mein dabaya
Inn aakhon se bahaya jo tune na kamaya
Har dum teri kami ko hai sabse chhupaya
Par nahi dur hoti, nami aakhon mein badhi
Yaadein teri goonj rahi inn deewaron mai gadhi
Maine kaha kya kami tujhe mujhme lagi, woh mujhe kehti ki waqt aur ek dil ki kami
Kaisi yeh tishnagi, behki yeh dillagi
Shaamein meri bani teri aakhon mein hi
Baaton baaton mein hi, lakhon aakhon ne dekh liya mere dil mein jo tha hi nahi
Teri dil mein thhi aag usme raakh hue khoob
Gaye doob, tere naye roop namanzoor
Sab chhute, hum kyu thhe? Tu humko kya loote?
Bas lambe ek arse se...
Teri aakhon mein hum doobe
Doobenge hum bina koode
Mai thehra laapata
Tanhaai mein hum jhoome
Tasveerein teri choome
Kya kehna? Na pata
Teri aakhon mein hum doobe
Doobenge hum bina koode
Mai thehra laapata
Hai din mere adhoore
Galiyan teri ghoome
Par tera na pata...."
Gravity,Laapata,"Hum yuhi barbaad hue, yuhi barbaad hue
Tujhe hum chaahte, yuhi barbaad hue
Hum yuhi barbaad hue, yuhi barbaad hue
Tujhe hum chaahte, yuhi barbaad hue
(Aakhon mein hum doobe)
Hum yuhi barbaad hue, yuhi barbaad hue
Tujhe hum chaahte, yuhi barbaad hue
Hum yuhi barbaad hue, yuhi barbaad hue
Tujhe hum chaahte, yuhi barbaad hue
(Aakhon mein hum doobe)"
Gravity,Raaton Mein,"Mai tere liye haazir har waqt, ishaaro pe tere mein fanaa
Mohabbat ke baare mein seekhe bas do hi usool, bewajah, bepanaha
Shaayar ke liye thha sama, sab aate thhe lene ko salaah
Ab uska hi bana maqbara, mai jaha khada waha katghara
Order order, tum mujhse kya chahti ho?
Tum nagmo ki tarah ho dil mein mere, aise kyu chhup jaati ho?
I'm falling for her, ab kaise yeh tumse kahu?
Deewana hai tarsa zamaane se, kaash deedar de jaati woh"
Gravity,Raaton Mein,"Andhere mein ujaale ki hai aas toh dhundhta mai saaya tera (Inn raaton mein)
Kabhi lage adhura khudko puche bina ke tu kya tha"
Gravity,Raaton Mein,"Ab tak tu laapata, mai gumm
Tujhe chahke na paane ka hai gham (Inn raaton
Mere gehre hai ghaav unpe lagade tu apni dawa
Tu laapata, mai gumm
Tujhe chahke na paane ka hai gham (Inn raaton mein)
Mere gehre hai ghaav unpe lagade tu apni dawa"
Gravity,Raaton Mein,"Inn raaton mein
Tu na mile inn raaton mein
Inn raaton mein
Tu na mile inn raaton mein
You might also like
I know that we may fall apart
You hit the replay on my heart
It's some feelings never change, I know
Yeah, I'm so insecure
Now I see you on the weekends
And think about how we can't even be friends
It's crazy how you changed!
From someone that I can depend
Who thought that you will throw me in the deep end, I'm calling for your name
But for you I want the best, uh!
Even if it means I'm not inside your life
Never settling for less, uh!
Really it just seems that I was passing by
And I've been feeling so cold
I've just been on my own
And I think it's my fault that you're this way
I'm going through too much
I've been tryna move on
But nothing I do gets you to stay"
Gravity,Raaton Mein,"But I'm still, fallin' for her
Something 'bout the way she moves...
Calling for her
'Cause I can't stop thinking 'bout you!
Tu laapata, mai gumm
Tujhe chahke na paane ka hai gham (Inn raaton mein)
Mere gehre hai ghaav unpe lagade tu apni dawa
Tu laapata, mai gumm
Tujhe chahke na paane ka hai gham (Inn raaton mein)
Mere gehre hai ghaav unpe lagade tu apni dawa"
Gravity,Raaton Mein,"Inn raaton mein
Tu na mile inn raaton mein
Inn raaton mein
Tu na mile inn raaton mein"
Gravity,Nishaniyan,"Meri aadaton mein bhi teri nishaniyan hai
..kaise mai samjhau mujhme khaamiya hai
Tu nahi toh zindagi mein
Kuch nahi bas taaliya
Tere bin mai jee na pau
Aisa tune kya kiya hai?"
Gravity,Nishaniyan,"Yuh, ab jab bhi dhadakta dil
Tere liye nahi
Tere baalon se khelte nahi
Chehre ferte wohi
Jo saalon se kehte thhe ki
Hum dono alag hi cheez
Daur guzarenge kaee
Hum dono marenge saath
Na chhodenge haath
Yeh daastan hai nayi
Toh fir ab hua hai kya?
Jo puraane ghaav ab bharne ko raazi nahi?
Na baatein yeh dhua aur kaanch
Bas dua hai aaj, tu phir se ban jaaye meri
Tu kaha gayi? Mai jaanu nahi
Tu chali gayi, mai maanu nahi
You might also like
Meri aadaton mein bhi teri nishaniyan hai
mai samjhau mujhme khaamiya hai
Tu nahi toh zindagi mein
Kuch nahi bas taaliya
bin mai jee na pau
Aisa tune kya kiya hai?"
Gravity,Nishaniyan,"Chhod purani woh baatein
Tu kar mujhe maaf aur dede nayi zindagi
Haathon mein de tera haath
Bithate hai taal, ab khalti hai teri kami
Itni kya jaldi hai yuh chale jaane ki?
Kal hi toh khule thhe dil ke tehkhane
Ab chaaro mein khaalipan
Lagta sab soona
Tere na hone se phisalte jaate
Tu dil mera lautane se toh rahi
Seekh toh chot aane se hi mili
Rakhu sambhalke teri nishaani
Kabhi na kabhi toh milenge hi
Aur jo tune mere bin mann bana liya hai
Dil ne tere thukrane ko bhi apna liya hai"
Gravity,Nishaniyan,"Meri aadaton mein bhi teri nishaniyan hai
..kaise mai samjhau mujhme khaamiya hai
Tu nahi toh zindagi mein
Kuch nahi bas taaliya
Tere bin mai jee na pau
Aisa tune kya kiya hai?"
Gravity,Mohre,"Yaha par aakh bhi ladai toh fir aag si ladai
Jala kar raakh karte woh ban jayenge harjayee
Aaj andhere mai hai hone waali saari yeh tabahi
Din mai hum uthaye laashein, mar chuki hai begunahi"
Gravity,Mohre,"Mohre, mohre, ban chuke saare yeh mohre
Mohre, mohre, ban chuke saare yeh mohre
Mohre, mohre, ban chuke saare yeh mohre
Khaule, khaule, fir kyu na khoon yeh khaule?"
Gravity,Mohre,"Mohre, mohre, yeh ban chuke mohre
Hai kitne na jaane sahe dil ke daure
Yeh jeete jaagte bas maange hai mohre
Jaha dikhta paisa, waha ko hi daude yeh
Kaise aise kaise karte sawaal?
Yeh karte gunaah, fir karte gumrah
Mudte mudte sidhe na jaa saka
Udte udte niche aa na saka"
Gravity,Mohre,"Tujhe paise ki talaash hai
Tujhe poore karne khwab hai
Mutthi mai karni hai duniya
Par tere raaste na saaf hai
Mohra banne ki hi aas hai
Yehi tera itihaas hai
Kisse tu karta fariyad hai?
Tera na koi bhagwan hai
Tera na koi wajood hai
Tere na koi haalat hai
Mohro se bandha samaj hai toh
Tu uska bhadda mazaak hai
Zinda kyu rehta hai aise jab
Khudpe na ab tujhko naaz hai
Raaz hai, raaz hai, mera bhi aisa jo mai hu chhupata
Mai khud hu ek mohra par tujhe sunata
Hai mere jaise kaafi rehte yaha pe
Aata na kuch, kaafi kehte yaha pe
Sone ke mohro ki kya hai zaroorat?
Mujhe zaroorat hai chain ki neend ki
Fir bhi chahu mujhe mil jaaye paisa
Neeyat meri toh hai banjar zameen si
Mohre, mohre, apne aap ko kho rahe
Khudki aatma tode, apne daag na dho rahe
Apni jaan marode, iss saatve ghode par hai suraj ke saamne hum raakh hai ho rahe
Jeete jaagte saare marte yaha par
Kho chuke khudko ab dhundhe kaha par?
Kaise soye hai yeh kuch bhi na paakar?
Kholo aakhein, bhaago kyuki
You might also like
Yaha par aakh bhi ladai toh fir aag si ladai
Jala kar raakh karte woh ban jayenge harjayee
Aaj andhere mai hai hone waali saari yeh tabahi
Din mai hum uthaye laashein, mar chuki hai begunahi"
Gravity,Mohre,"Mohre, mohre, ban chuke saare yeh mohre
Mohre, mohre, ban chuke saare yeh mohre
Mohre, mohre, ban chuke saare yeh mohre
Khaule, khaule, fir kyu na khoon yeh khaule?"
Gravity,Mohre,"Mohre, ban chuke saare yeh mohre!
Mohre, ban chuke saare yeh mohre!"
Gravity,Mohre,"Karna na chahe baatein, saare zinda laashein hai yeh
Kathputli bin dhaago ke hai chalte saare
Maine mann ke andar dhundhe jab khazaane
Nikla bas jhooth, ghulami ke kaabil hi reh chuke saare hai
Kaale jaadu ko ab mann mai hai paale yeh
Mohra mai, mohra mai, mohra tu, mohro pe mohar lagi hai naadani ki
Galti hamari, hum karte ghulami, sar aakhon hai rakhte yeh baatein madaari ki
Naachein ishaaro pe, itne hai saal guzare iss bandhan mai
Ginti khatam hui meri sitaaron ki
Kitne hazaaron mai hoge inn sapno ki laashein
Jalaade, par kaise, na koi aulad jo chita jalade
Kuch ko toh zinda hi gaadhe, par tujhko na fark padega?
Kahega ki maine bhi di hai sapno ki kurbaani
Par aaj aaram haram aur paisa aur gaadi
Aur jebein na khali, aur ladkiyan saari
Hai meri deewani. Kaise ayega tu pul ke iss paar?
Aiyashi ke sheeshe mai khudko ubhaarkar
Aatma kho di tune sab kuch hai paakar
Kholo aakhe, bhaago, kyuki
Yaha par aakh bhi ladai toh fir aag si ladai
Jala kar raakh karte woh ban jayenge harjayee
Aaj andhere mai hai hone waali saari yeh tabahi
Din mai hum uthaye laashein, mar chuki hai begunahi
GRRRAV!1"
Gravity,Tanha,"Tu rakh teri bheekh jo hai tera pyaar
Mai teri yaad samete chala
Baahon mein teri chhalave dikhaake
Mujhe phasati hai tu bewajah
Chhode 20 miss call, you left me on seen
Ab na hoti baatein hai zyada
Har ghadi din ginta, bas teri chinta
Na jaane kyu tujhse juda tha
Dil mera toota, behta samandar
Saamne hua andhera
Mai chaahta aisi duniya
Jaha tu ab bhi mera savera
Tu na milati hai aankh se aankh
Par saamne tera hai chehra
Pyaar tu mera tha pehla
Ab mere ghaav ko kaatta gehra
Kahi door kinare pe waqt bitata
Mehsoos karu tujhse zyada
Phir bhi hai yaad pukaarti
Dil mein tujhe dhundh na paata
Tu gumshuda, Anamika
Gumnaam hi tha woh pal jo
Beet gaya, ab kya bacha?
Na pata
You might also like
Teri yaadein satati, mai jaagta rahu
Kyu aati khayaalon mein baar baar tu?
chaahat gunaahi, saza mujhko deti
Bata mai kya karu?
Bata mai kya karu?
Teri yaadein satati, mai jaagta rahu
Kyu aati khayaalon baar baar tu?
Yeh chaahat gunaahi, saza mujhko deti
Bata mai kya karu?
Bata mai kya karu?"
Gravity,Tanha,"Aakhein kholta mai
Par ab bhi sapno mein
Saansein le raha hu
Apne inn zakhmo se
Kitni raatein kaati thhi humne baaton mein
Ab bas ek nagma tu panno pe
Teri jagah tune kho di hai
Bharte ghaav mere jo bhi hai
Ab teri aakhein bhi nahi bolti
Jo meri yaadein bol deti hai
Beparda, berehem, befikar
Mai kab se baitha hu besabar
Chaahta teri ek nazar
Na roshni yaha
Teri yaadein satati, mai jaagta rahu
Kyu aati khayaalon mein baar baar tu?
Yeh chaahat gunaahi, saza mujhko deti
Bata mai kya karu?
Bata mai kya karu?
Teri yaadein satati, mai jaagta rahu
Kyu aati khayaalon mein baar baar tu?
Yeh chaahat gunaahi, saza mujhko deti
Bata mai kya karu?
Bata mai kya karu?"
Gravity,Prashna Chinha,"Har sawaal ek jawaab ka mohtaaj hai
Har jawaab ka astitva ek sawaal hai
Par kya aisa koi hai sawaal jiska jawaab ek sawaal hai?
(Dharma jaat chhod tu, manushyata ka ban nabhi.)"
Gravity,Prashna Chinha,"Prashna ka jawaab hai ek sawaal jo hai prashna chinha
Prashna ka jawaab hai ek sawaal jo hai prashna chinha
Jite hum jo zindagi woh dekho kitni hai vibhinn
Prashna ka jawaab hai ek sawaal jo hai prashna chinha."
Gravity,Prashna Chinha,"Kya ek sawaal ke liye, logon ne jaane gavayi hai?
Kaafi baar, toh kya vichaar, kyu na dikkar?
Hoti hatyaen, na aise hota koi jaanisaar
Na koi adhyaay, na kisi ko samjhi baarikta
Kya baalik naar? Nabaalik vaar, ab na yeh Shalimar!
Na Hindustan, na Pakistan, na hai saamajikta
Sawaal hai, swarth ya hai bina wajah ki kaalikh ka
Sab hai bikau, jaise yeh raaj kisi tawaif ka
Tabahi ka, yeh naya daur hua aarambh hai
Shanti ki zarurat, dikhta na Ashok stambh hai
Asmanjas mai hu main par koi aur na dikhta dangh hai
Sunaai na deta kuch bhi bas dikhta yeh laal rang hai
Khaya sabne kya hai badduaon ke alawa?
Seecha sabne khud hai yeh duaon ka chhalawa
Kehte mujhko neech aur adharmi aur shaitan
Kyuki kehta mai sachchai aur woh karti hai hairaan! Ha!
Jo karte paap unko kehte punya aatma hai
Ek roti baat kar woh ban jaata mahatma hai
Hai katl e aam karke fir banata raasta hai
Aise logon se mera na koi vaasta hai
Kala ke naam pe yeh bechte vaasna hai
Sabke paas gyaan, khana, paani aur koi aas na hai
Upar koi bhagwan nahi toh karte kisse prarthna hai
Woh hota upar toh sab kuch na hota aaj sa, yeh
Zindagi khel nahi par hum logon se khelte hai
Humse jo khelte hum unn logon ko jhelte hai
Issi wajah se aaj dilon mai sannatta hai
Jiske saath jaisa hota hai woh waisa hi ban jaata hai
Toh pehla hai sawaal, ke tu kaisa insan hai?
Dusra hai sawaal, tere kitne balidaan hai?
Teesra, teri harkaton se kitne pareshan hai?
Aur choutha, tere chouthe ke liye kaun betaab hai?
Inn chaaron ka jawaab hi banega ek sawaal
Woh sawaal aisa hoga jiska na hoga jawaab
Uss sawaal ka jawaab hai woh gyaan jisse paane ke liye naakaam hai yeh koshishe tamam
You might also like
Kya tere paas woh sawaal hai?
Tujhe kya mila woh jawaab hai?1"
Gravity,Maut Ka Manzar,"Dikha maut ka manzar
Dil mera dhadke karkash
Fir bhi na hota mai tas mas
Jab jab aayi mere ghar dene dastak
Dikha maut ka manzar
Dil mera dhadke karkash
Fir bhi na hota mai tas mas
Jab jab aayi mere ghar dene dastak"
Gravity,Maut Ka Manzar,"Pehli baar dekhi maut parivar mai dur kisine tod diya dum
Uske baad khoye log itni baar samajh aaya sab chhodte kyu ansh
Sabko rehna yaad itihaas mai, lihaaz rakhke naam unka koi toh pukaarle
Iss chhalave se mukt hua, khush hua jaanke inn aakhon mai jaan hai
Maine dekha shaitan, mann mai rehta haivan, hairaan tha jab aa gaya mujhpe sailaab
Kalyug hai thehra, khudka rakha thairaav, ab na dooba tairaak!
Mera khudpe pehra, gira jabde pe jab tabhi khudse mila
Ab Akshay hai ban gaya guru toh woh paer nahi tekta bas jeetta killa!"
Gravity,Maut Ka Manzar,"Dikha maut ka manzar
Dil mera dhadke karkash
Fir bhi na hota mai tas mas
Jab jab aayi mere ghar dene dastak
Dikha maut ka manzar
Dil mera dhadke karkash
Fir bhi na hota mai tas mas
Jab jab aayi mere ghar dene dastak
You might also like
Sona chaahu, mai Hastar, napasand daftar, likhta hu dattkar
Chhut gaye rang tab, maut thhi sadak par
Aakh khule, jaan chhuti nahi, aaya bach kar
Maut dekhe nahi mazhab, gehra tha zindagi ka beej boya ab tak
Fir woh paani mai hare, bhare cheekh antaraatma ne, ""Nahi jaana rab tak!""
Ruki soch jab bachaya, dikha neela aasman, kaali ghaat mai chadh aaya
Paani aakh se na aaya, naya raasta dikhaya
Uss din se hi khudko hai aag mai banaya!
Firse mai khudse mil paaya
Maut bas ek antt, na usme nirdaya
Jab tak na hota woh haathon insaan ke
Tab lagta darr jab aakhon ke saamne..."
Gravity,Maut Ka Manzar,"Dikha maut ka manzar
Dil mera dhadke karkash
Fir bhi na hota mai tas mas
Jab jab aayi mere ghar dene dastak
Dikha maut ka manzar
Dil mera dhadke karkash
Fir bhi na hota mai tas mas
Jab jab aayi mere ghar dene dastak"
Gravity,Kaisa Yeh Sawaal?,"Pralay, zindagi ka atal satya hai
Ashakya hai, rahasya hai
Dharti aur prakriti ka jashna hai
Pralay paheli, yeh prashna hai
Zindagi ka atal satya hai
Ashakya hai, rahasya hai
Dharti aur prakriti ka jashna hai
Pralay paheli, yeh prashna hai
Sawaal, jawaab? Sawaal, jawaab? Kaisa sawaal yeh?
Sawaal, jawaab? Sawaal, jawaab? Kaisa sawaal yeh?"
Gravity,Kaisa Yeh Sawaal?,"Jaane anjaane mai khud ki tabahi, aur khudka kasoor
Khudke ilahi hai bante fir khudpe hai karte ghuroor
Khud hi banate yeh niyam, fir khud hai yeh tode usool
Karte hai pyaar khudse fir khudko na karte qabool!
Aa fir, yeh aatish ab kar dega sabko tabah
Yeh aakhir mai tujhko hi dega daba
Yeh maahir hai karne mai sabko gumrah
Yeh kaafir par khudko na yeh kho chuka
Zinda hu par aatma yeh bojh hai
Parmaatma ke dhong par yeh naachte har roz hai
Bimaar hai yeh log, saare khaaste, kharochte
Yeh raaste marod apne aap ko dabojte
Mrityu jakad ki pakad mai hai prtihvi
Sabke akkad ke hi jadd se hai nikli
Ek se ek, anek vivaad hai, kuch na karo toh astitva barbaad hai
Jivan shatranj ka sheh aur maat hai
Yoni se nikle uss putra ka shraap hai
Jiske nasib mai paap hi paap hai
Hai toh garibi na koi baap hai
You might also like
Sawaal, jawaab? Sawaal, jawaab? Kaisa sawaal yeh?
Sawaal, jawaab? Sawaal, jawaab? Kaisa sawaal yeh?
Utaar naqaab, utaar naqaab, hai kaisa samaaj yeh?
Utaar naqaab, utaar naqaab, hai kaisa samaaj yeh?"
Gravity,SUPERVILLAIN,"Mai bura bohot, isme koi shakk nahi
Mask on, isme koi shakk nahi
Aakhe kholte hi harkat kaee
Barkaraar rakhe barkat nahi"
Gravity,SUPERVILLAIN,"Bigdi, bigdi, bigdi humse baat toh fir bhaag
Sharaabi ke alfaaz, ladkhadate din raat
Rakhde haath, na sanvidhan, milte hi alvida
Tera banaya de bigaad.
Brrr"
Gravity,SUPERVILLAIN,"Bohot cold, sardi shabdo mai hai barf pade mast
Chhalke glass mai madeera yeh sharaab meri latt
Sau unke jhoot aur bahane guna dus, zabardast, faade muh magarmach
What the FFF.... First class chai fir dimaag jaata khul
Likhta gaane, khaali glass, na chhodunga ek boond
Na chahiye take two, dekh tu mujhe cross kar toh dikhe Jesus, says who? That's me"
Gravity,SUPERVILLAIN,"Mai bura bohot, isme koi shakk nahi
Mask on, isme koi shakk nahi
Aakhe kholte hi harkat kaee
Barkaraar rakhe barkat nahi.
You might also like
Baje raat ke 12, kaam dhandha chaalu, bana criminal
Buraai mujhme bohot deep bujhane wala deeptikar
Yeh internet pe views maare, sales na hai physical
Na show pe inke log aate, haalat badi critical na ICU
I see you as a joke, bitch, Hip Hop ki dukaan se yeh karne aaye shoplift
Moshpit karana, lapata hai inka content
Aur mai na no 1 toh invalid hai tera top ten
What then? Gloves on bina boxing
Murder case, when I off them
Bossmen na karte haath gande sidha haath saaf
Goli baari har jagah, dhua jaise mai Rasta
Mai sick par khuda na khaasta
Maut se maangta aasra
Narak mai tera daakhila
Aur mai Raja har jagah toh milega tujhe hisaab ka
Kaatta baatta, tootta raabta zindagi se
Chhutta vaasta, dhanush se baan mai jab barsaata
Huh? Yeh kya majjaal hai? Kaal mai tera, dajjal se maangle bheekh
Na milegi jagah yeh baadme, iss tarah mai ban gaya jahapana
Narsimha cheer faadta, mai keel daalta aur bade se bada bhi gir haarta
Mai hu kaun? Mai tera aaina hu
Mai hu kaun? Mai tera aaina hu."
Gravity,King$hit,"Mai na karta baatein bakwas, real shit
Katal karta baaghiyon ke saath, Kingpin
Har din laata hai naya romaanch, Tintin
Bada naam, mai hu aadmi na aam, King shit!
Mai na karta baatein bakwas, real shit
Katal karta baaghiyon ke saath, Kingpin
Har din laata hai naya romaanch, Tintin
Bada naam, mai hu aadmi na aam, King shit!"
Gravity,King$hit,"Sadko ka badshah, mai na Nizamuddin
Mai Rasputin aur Raja bhi
Fuk lete ghaas, chhodte na chaara bhi
Namune ek se ek par akkal inki gyaaravi
Giddh bhare scene mai, chughte yeh daana nahi
Jahase aate hum, wahape kabhi aana nahi
Sangeet ki ladaai mai shaheed jaise Tanaji
Bhagat aur Rana bhi, muh pe maare taala bhi
Dum har baat mai, bewajah banta shaana nahi
Mai likhta gaane nahi, likhta zindagi inn panno pe
Sona chandi nahi bana taj hai yeh karmo se
Kal ki hi baaton ki zanjeero mai tha fasa
Jaise lagi kalam haath, chhut gaya pichhle janmo se
Jung hone waali toh maidaan mai du kabar khod
Marega zarur tera naam chaahe amar ho!
Bigaadne mai maahir, jaisi bhi teri shakal ho
Fekde kone mai, tooti haddiya yeh Buckle Bomb!
You might also like
Mai na karta baatein bakwas, real shit
Katal karta baaghiyon ke saath, Kingpin
Har din laata hai naya romaanch, Tintin
Bada naam, mai hu aadmi na aam, King shit!
Mai na karta baatein bakwas, real shit
Katal karta baaghiyon ke saath, Kingpin
Har din laata hai naya romaanch, Tintin
Bada naam, mai hu aadmi na aam, King shit!"
Gravity,King$hit,"King shit, serve kare bars bina liye kabhi tip
Maharaja South se, hai swag jaise TIP
Woh bole ki they snapped but they sound like a clip
Inke numbers naam se zyada, yeh maths ki na trick
Aur naam kaam se zyada, you wack and a bitch
Yeh gaate muh faad ke par inki aawaz mai na wazan hai
Baaki bande karte beef shuru, karta khatam mai
Inki raans leela ke hai raaz pardafash
Aise rappers bante baap toh bajade inki saaz
Lete jaate deals na le payenge yeh saans
Jo ghutan mehsoos ho toh naam rakhna yaad
Kyuki haath hoga gale pe aur baat hogi pate ki
Loudmouth 'gram pe, na jhaad baatein chane si
Paale hai yeh bhakt, mai toh naastik bachpan se
Cheer deta nalli, faila laal ab iss rangmanch pe!
Toh natak band karadu, poori audience pe goli daagu
Kaano pe yeh chaabuk, kaarnaame bina naanchaku
Azeem o shaan, Badshah E Gravity, King shit
Future hall of famer, you can kiss the ring bitch!"
